"X.x","well","measure_date","napon_ab","napon_bc","napon_ca","elektricna_struja_fazaa","elektricna_struja_fazab","elektricna_struja_fazac","koeficijent_kapaciteta","frekvencija","radno_opterecenje","aktivna_snaga","pritisak_na_prijemu_pumpe","temperatura_motora","temperatura_u_busotini","X.y","esp_type","date_time","label","napon_change","struja_change","frekvencija_change","pritisak_change","temperatura_motora_change","temperatura_busotine_change"
659699,"well_9",2024-05-05 23:54:14,375,371,370,22,22,22,88,50,78,45,43.71,130,129.5,13,"5-30-2100",2024-05-07,"Nehermeticnost kompozicije tubinga",-2,1,2.7,-0.25,0.0999999999999943,-0.0999999999999943
660397,"well_9",2024-05-06 11:18:18,371,368,368,22,22,22,88,49,78,43,44.54,130,129.4,13,"5-30-2100",2024-05-07,"Nehermeticnost kompozicije tubinga",-6,2,5,-0.240000000000002,0.0999999999999943,-0.0999999999999943
708756,"well_10",2024-02-14 10:34:30,387,390,389,0,0,0,100,0,0,0,21.65,121.1,120.1,14,"5-30-1900",2024-02-25,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
714260,"well_10",2024-02-23 18:27:31,375,380,380,18,18,18,89,51,66,34,87.12,123.2,121.4,14,"5-30-1900",2024-02-25,"Nehermeticnost kompozicije tubinga",-2,1,1.2,-0.689999999999998,0.400000000000006,-0.899999999999991
737332,"well_11",2023-04-25 10:14:02,392,396,394,0,0,0,100,0,0,38,33.35,114.7,114.4,15,"5A-35-2200",2023-05-23,"Nehermeticnost kompozicije tubinga",5,-28,-45,0.0200000000000031,-0.0999999999999943,0.5
737385,"well_11",2023-04-25 13:04:18,384,389,387,28,28,28,75,45,74,45,33.73,115.1,113.9,15,"5A-35-2200",2023-05-23,"Nehermeticnost kompozicije tubinga",2,-2,-1.9,-0.0300000000000011,-0.300000000000011,-0.899999999999991
737547,"well_11",2023-04-25 21:09:08,382,382,382,28,28,28,74,45.2,73,37,33.79,115.1,113.9,15,"5A-35-2200",2023-05-23,"Nehermeticnost kompozicije tubinga",2,-1,0.200000000000003,-0.0900000000000034,-0.300000000000011,-0.599999999999994
737879,"well_11",2023-04-26 14:15:12,384,385,385,31,31,31,77,48,84,39,34.6,117.9,117.6,15,"5A-35-2200",2023-05-23,"Nehermeticnost kompozicije tubinga",-3,2,3,-0.019999999999996,0.100000000000009,0.199999999999989
739623,"well_11",2023-04-30 11:56:59,382,387,385,29,29,29,76,46,78,39,36.33,116.4,116,15,"5A-35-2200",2023-05-23,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
739658,"well_11",2023-04-30 13:39:01,394,399,396,0,0,0,100,0,0,0,34.44,118.8,118.7,15,"5A-35-2200",2023-05-23,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
739667,"well_11",2023-04-30 13:58:10,389,389,389,29,29,29,76,46,77,39,36.47,118.5,118,15,"5A-35-2200",2023-05-23,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
739695,"well_11",2023-04-30 15:11:32,392,394,392,29,29,29,75,46,77,39,36.23,118.8,117.2,15,"5A-35-2200",2023-05-23,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
739934,"well_11",2023-05-01 05:12:11,399,401,401,0,0,0,100,0,1,45,36.69,119.4,118.4,15,"5A-35-2200",2023-05-23,"Nehermeticnost kompozicije tubinga",5,-29,-46,-0.0399999999999991,-0.199999999999989,-0.0999999999999943
740401,"well_11",2023-05-02 03:19:24,384,389,387,30,30,30,76,47,80,42,37.18,123.1,122.2,15,"5A-35-2200",2023-05-23,"Nehermeticnost kompozicije tubinga",-1,-3,-3,-0.160000000000004,-0.300000000000011,-0.5
740573,"well_11",2023-05-02 12:33:37,382,384,384,30,30,30,76,47,80,42,27.88,116.5,116.1,15,"5A-35-2200",2023-05-23,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
740574,"well_11",2023-05-02 13:21:54,389,392,390,0,0,0,100,0,0,0,2.04,116.8,116.7,15,"5A-35-2200",2023-05-23,"Nehermeticnost kompozicije tubinga",7,-30,-47,-25.84,0.299999999999997,0.600000000000009
740985,"well_11",2023-05-03 11:36:14,389,394,390,0,0,0,100,0,0,50,37.72,122.1,119.9,15,"5A-35-2200",2023-05-23,"Nehermeticnost kompozicije tubinga",7,-32,-50.9,0.019999999999996,-0.5,-0.5
741578,"well_11",2023-05-04 18:04:27,389,392,390,30,31,31,76,48,82,50,38.33,125.4,124,15,"5A-35-2200",2023-05-23,"Nehermeticnost kompozicije tubinga",2,-2,-1.9,0.00999999999999801,-0.199999999999989,-0.900000000000006
741839,"well_11",2023-05-05 07:21:22,389,392,389,0,0,0,100,0,0,0,36.15,123.6,122.7,15,"5A-35-2200",2023-05-23,"Nehermeticnost kompozicije tubinga",7,-30,-48,-2.28,-0.100000000000009,0.299999999999997
741869,"well_11",2023-05-05 08:54:12,377,378,378,33,33,33,78,50.2,89,49,38.51,126,125.1,15,"5A-35-2200",2023-05-23,"Nehermeticnost kompozicije tubinga",-7,13,18.9,1.94,-0.0999999999999943,-0.400000000000006
741871,"well_11",2023-05-05 09:04:16,378,377,377,33,33,33,78,51,89,43,38.56,124.7,123,15,"5A-35-2200",2023-05-23,"Nehermeticnost kompozicije tubinga",3,3,3,0.0100000000000051,-0.799999999999997,-0.700000000000003
742942,"well_11",2023-05-07 17:10:17,389,390,385,32,32,32,78,50,87,48,38.83,123.2,121.2,15,"5A-35-2200",2023-05-23,"Nehermeticnost kompozicije tubinga",2,-3,-3,0.019999999999996,-0.799999999999997,-1.3
742943,"well_11",2023-05-07 17:14:29,387,387,389,35,35,35,79,53,96,56,38.75,122.2,120.1,15,"5A-35-2200",2023-05-23,"Nehermeticnost kompozicije tubinga",-2,3,3,-0.0799999999999983,-1,-1.10000000000001
744040,"well_11",2023-05-08 16:23:13,396,399,399,5,5,5,100,0,17,50,47.11,135.1,135.4,15,"5A-35-2200",2023-05-23,"Nehermeticnost kompozicije tubinga",6,-25,-48,-0.0200000000000031,0.0999999999999943,0.0999999999999943
747704,"well_11",2023-05-11 12:25:04,370,370,370,33,34,33,77,50,90,53,0,0,0,15,"5A-35-2200",2023-05-23,"Nehermeticnost kompozicije tubinga",-7,1,0,-37.03,-118.1,-117.1
763717,"well_11",2023-05-21 17:24:46,385,387,387,36,36,36,78,58,97,59,40.33,124.2,122.4,15,"5A-35-2200",2023-05-23,"Nehermeticnost kompozicije tubinga",-2,2,3,0.019999999999996,-0.0999999999999943,-0.0999999999999943
763784,"well_11",2023-05-21 18:23:51,380,382,380,33,33,33,76,55,88,60,40.3,123.8,121.8,15,"5A-35-2200",2023-05-23,"Nehermeticnost kompozicije tubinga",2,-1,-1.9,-0.0100000000000051,-0.200000000000003,-0.400000000000006
763785,"well_11",2023-05-21 18:24:44,378,380,378,35,35,34,77,56.9,93,57,40.29,123.7,121.7,15,"5A-35-2200",2023-05-23,"Nehermeticnost kompozicije tubinga",-2,2,1.9,-0.00999999999999801,-0.0999999999999943,-0.0999999999999943
763786,"well_11",2023-05-21 18:25:42,382,384,382,33,34,33,76,55,89,65,40.28,123.6,121.5,15,"5A-35-2200",2023-05-23,"Nehermeticnost kompozicije tubinga",4,-2,-1.9,-0.00999999999999801,-0.100000000000009,-0.200000000000003
764759,"well_11",2023-05-22 08:44:28,384,385,385,0,0,0,100,0,0,0,0,0,0,15,"5A-35-2200",2023-05-23,"Nehermeticnost kompozicije tubinga",0,0,0,-40.67,-122.7,-122.3
841988,"well_11",2023-11-17 11:47:39,389,389,389,26,26,26,72,43,65,32,25.05,114.5,114.1,16,"5A-35-2200",2023-12-17,"Nehermeticnost kompozicije tubinga",-3,12,32.3,1.61,-0.0999999999999943,-0.100000000000009
842005,"well_11",2023-11-17 12:47:30,390,392,390,26,26,26,73,43,66,33,24.47,114.1,113.6,16,"5A-35-2200",2023-12-17,"Nehermeticnost kompozicije tubinga",-4,11,25.7,1.64,-0.200000000000003,-0.100000000000009
842066,"well_11",2023-11-17 15:53:10,390,390,390,26,26,26,73,43,66,33,24.76,114.8,114.5,16,"5A-35-2200",2023-12-17,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
842421,"well_11",2023-11-18 11:17:35,392,394,392,0,0,0,100,0,0,0,21.69,115.4,115.2,16,"5A-35-2200",2023-12-17,"Nehermeticnost kompozicije tubinga",2,-14,-10.7,-1.54,0.100000000000009,0.100000000000009
842893,"well_11",2023-11-19 12:47:23,390,392,392,26,26,26,72,43,66,33,24.54,114.7,114.3,16,"5A-35-2200",2023-12-17,"Nehermeticnost kompozicije tubinga",-6,11,25.7,1.66,-0.0999999999999943,-0.100000000000009
844775,"well_11",2023-11-23 16:53:19,390,390,390,26,26,26,72,43,65,32,23.14,114.9,114.8,16,"5A-35-2200",2023-12-17,"Nehermeticnost kompozicije tubinga",-2,9,20.1,1.46,-0.0999999999999943,0.0999999999999943
855144,"well_11",2023-12-09 12:07:15,390,392,392,26,26,26,72,43,65,32,18.98,113.8,113.5,16,"5A-35-2200",2023-12-17,"Nehermeticnost kompozicije tubinga",-2,10,23.3,1.61,-0.200000000000003,-0.200000000000003
855483,"well_11",2023-12-10 06:07:03,397,397,397,26,26,26,73,43,66,33,19.09,115.9,116.1,16,"5A-35-2200",2023-12-17,"Nehermeticnost kompozicije tubinga",-2,11,33.3,0.66,0.100000000000009,0.0999999999999943
855500,"well_11",2023-12-10 07:07:12,396,397,396,26,26,26,73,43,66,33,19.12,115.7,115.9,16,"5A-35-2200",2023-12-17,"Nehermeticnost kompozicije tubinga",-1,12,31.6,0.970000000000002,0.100000000000009,0.100000000000009
856048,"well_11",2023-12-11 12:07:15,385,390,387,26,26,26,73,43,66,33,19,115.9,116.1,16,"5A-35-2200",2023-12-17,"Nehermeticnost kompozicije tubinga",-9,11,25.3,0.559999999999999,0.200000000000003,0.0999999999999943
856087,"well_11",2023-12-11 14:07:34,394,396,394,26,26,26,73,43,66,33,19.07,116,116.3,16,"5A-35-2200",2023-12-17,"Nehermeticnost kompozicije tubinga",-2,12,32,0.649999999999999,0.200000000000003,0.200000000000003
857248,"well_11",2023-12-14 04:22:11,396,397,394,26,26,26,72,43,65,33,16.72,113.6,113.4,16,"5A-35-2200",2023-12-17,"Nehermeticnost kompozicije tubinga",2,11,25.1,1.71,-0.100000000000009,-0.0999999999999943
858268,"well_11",2023-12-16 11:46:56,389,389,390,27,27,27,74,43,69,34,10.52,117.7,118.3,16,"5A-35-2200",2023-12-17,"Nehermeticnost kompozicije tubinga",-1,13,31.2,-0.34,0.299999999999997,0.200000000000003
958772,"well_13",2023-09-03 00:02:09,395,394,393,0,0,0,0,0,0,0,0,0,0,18,"5-30-1900",2023-10-03,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
958909,"well_13",2023-09-03 11:37:21,387,385,384,0,0,0,0,0,0,0,0,0,0,18,"5-30-1900",2023-10-03,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
959552,"well_13",2023-09-05 13:10:42,387,385,384,0,0,0,0,0,0,0,0,0,0,18,"5-30-1900",2023-10-03,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
959744,"well_13",2023-09-06 10:56:46,385,383,382,0,0,0,0,0,0,0,0,0,0,18,"5-30-1900",2023-10-03,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
964526,"well_13",2023-09-24 18:29:05,383,381,381,0,0,0,0,0,0,0,0,0,0,18,"5-30-1900",2023-10-03,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
1016985,"well_14",2021-06-20 21:56:35,390,393,390,0,0,0,0,0,0,0,33,125,125,19,"4-20-2250",2021-06-26,"Mehanicke primese",0,0,0,0,0,0
1052566,"well_15",2022-04-13 13:22:33,405,406,406,0,0,0,0,0,0,0,34.77,116,116,20,"5A-35-1800",2022-04-28,"Nehermeticnost kompozicije tubinga",18,-19,-44,4.48,-4,-2
1089323,"well_16",2024-03-23 05:15:32,424,425,423,0,0,0,0,0,0,0,27.1,78,61,21,"5-50-950",2024-04-20,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
1091756,"well_16",2024-03-28 11:32:31,415,416,414,0,0,0,0,0,0,0,26.88,63,60,21,"5-50-950",2024-04-20,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
1091763,"well_16",2024-03-28 11:48:12,415,417,415,0,0,0,0,0,0,0,27.13,61,60,21,"5-50-950",2024-04-20,"Nehermeticnost kompozicije tubinga",0,0,0,0.0799999999999983,0,0
1092700,"well_16",2024-03-30 09:58:09,402,403,402,21,22,21,74,47,70,18,27.47,60,60,21,"5-50-950",2024-04-20,"Nehermeticnost kompozicije tubinga",-11,16,42.5,0.0799999999999983,0,0
1093976,"well_16",2024-04-02 10:04:16,405,406,406,22,22,22,74,47,70,18,26.53,72,60,21,"5-50-950",2024-04-20,"Nehermeticnost kompozicije tubinga",-11,22,47,-0.619999999999997,-10,-2
1094503,"well_16",2024-04-03 12:08:14,421,424,421,0,0,0,0,0,0,0,27.14,78,61,21,"5-50-950",2024-04-20,"Nehermeticnost kompozicije tubinga",14,-25,-47,-0.239999999999998,1,1
1098800,"well_16",2024-04-12 11:16:08,415,416,414,18,19,18,68,49,56,15,43.92,68,65,21,"5-50-950",2024-04-20,"Nehermeticnost kompozicije tubinga",-2,2,5.4,-0.449999999999996,3,-1
1099081,"well_16",2024-04-13 01:30:03,420,421,419,0,0,0,0,0,0,0,47.25,89,69,21,"5-50-950",2024-04-20,"Nehermeticnost kompozicije tubinga",9,-19,-50,-0.109999999999999,1,-1
1118605,"well_17",2020-06-29 09:17:48,416,413,409,16,16,16,62,42,45,10,41,59,59,22,"5-30-950",2020-07-16,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
1118719,"well_17",2020-06-29 20:23:09,413,411,407,16,16,16,62,42,45,10,41,59,59,22,"5-30-950",2020-07-16,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
1118975,"well_17",2020-06-30 22:51:20,415,412,408,16,16,16,62,42,45,10,41,59,59,22,"5-30-950",2020-07-16,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
1119020,"well_17",2020-07-01 03:16:25,413,411,407,16,16,16,62,42,45,10,41,59,59,22,"5-30-950",2020-07-16,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
1120328,"well_17",2020-07-05 23:35:39,413,409,405,16,16,16,62,42,45,9,41,59,59,22,"5-30-950",2020-07-16,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
1120331,"well_17",2020-07-05 23:42:11,412,410,407,16,16,16,62,42,44,9,41,59,59,22,"5-30-950",2020-07-16,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
1120334,"well_17",2020-07-05 23:48:06,413,409,407,16,16,16,62,42,45,10,41,59,59,22,"5-30-950",2020-07-16,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
1121407,"well_17",2020-07-09 21:49:39,409,406,403,17,17,17,63,42,47,10,41,59,59,22,"5-30-950",2020-07-16,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
1121408,"well_17",2020-07-09 21:50:38,409,406,403,17,17,17,63,42,47,10,41,59,59,22,"5-30-950",2020-07-16,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
1121415,"well_17",2020-07-09 22:20:29,412,409,406,17,17,17,63,42,47,10,41,59,59,22,"5-30-950",2020-07-16,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
1121436,"well_17",2020-07-10 00:28:49,415,411,407,17,17,17,63,42,46,10,41,59,59,22,"5-30-950",2020-07-16,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
1121437,"well_17",2020-07-10 00:42:15,415,411,407,17,17,17,63,42,46,10,41,59,59,22,"5-30-950",2020-07-16,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
1122897,"well_17",2020-07-15 02:12:56,415,412,408,16,16,16,62,42,45,10,41,59,59,22,"5-30-950",2020-07-16,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
1122909,"well_17",2020-07-15 03:08:42,416,413,408,16,16,16,62,42,45,10,41,59,59,22,"5-30-950",2020-07-16,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
1122915,"well_17",2020-07-15 03:25:34,417,413,410,16,16,16,62,42,44,10,41,59,59,22,"5-30-950",2020-07-16,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
1149170,"well_17",2022-08-31 11:49:15,408,411,411,16,16,16,60,42,43,10,41.41,59.6,59.5,23,"5-50-750",2022-09-07,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
1149171,"well_17",2022-08-31 11:49:48,408,411,411,16,16,16,60,42,43,10,41.41,59.6,59.5,23,"5-50-750",2022-09-07,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
1149172,"well_17",2022-08-31 11:51:05,408,411,411,16,16,16,60,42,43,10,41.41,59.6,59.5,23,"5-50-750",2022-09-07,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
1149173,"well_17",2022-08-31 11:51:19,408,411,411,16,16,16,60,42,43,10,41.41,59.6,59.5,23,"5-50-750",2022-09-07,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
1149174,"well_17",2022-08-31 11:53:34,408,411,411,16,16,16,60,42,43,10,41.41,59.6,59.5,23,"5-50-750",2022-09-07,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
1149177,"well_17",2022-08-31 11:58:09,410,411,410,16,16,16,60,42,43,10,41.41,59.6,59.5,23,"5-50-750",2022-09-07,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
1150877,"well_17",2022-09-06 15:33:33,420,420,422,0,0,0,100,0,0,0,42.43,55.8,56,23,"5-50-750",2022-09-07,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
1150886,"well_17",2022-09-06 15:52:59,416,418,422,0,0,0,100,0,0,0,42.42,56.1,56.3,23,"5-50-750",2022-09-07,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
1168024,"well_18",2024-01-10 12:30:04,394,394,394,0,0,0,0,0,0,0,18.81,60,61,24,"5-80-900",2024-02-05,"Mehanicke primese",0,0,0,0,0,0
1168025,"well_18",2024-01-10 12:32:10,394,394,394,0,0,0,0,0,0,0,18.81,60,61,24,"5-80-900",2024-02-05,"Mehanicke primese",0,0,0,0,0,0
1168044,"well_18",2024-01-10 13:24:24,394,394,394,0,0,0,0,0,0,0,18.93,60,60,24,"5-80-900",2024-02-05,"Mehanicke primese",0,0,0,0,0,0
1170064,"well_18",2024-01-14 22:40:43,394,395,394,0,0,0,0,0,0,0,21.13,61,61,24,"5-80-900",2024-02-05,"Mehanicke primese",0,0,0,0,0,0
1175660,"well_18",2024-01-26 20:02:05,394,394,393,13,12,13,56,10.4,22,1,22.33,60,60,24,"5-80-900",2024-02-05,"Mehanicke primese",1,13,10.4,0.259999999999998,-1,-1
1229588,"well_19",2024-04-18 23:58:41,397,398,397,0,0,0,0,0,0,0,34.52,60,60,25,"5-30-1500",2024-05-05,"Mehanicke primese",-3,0,0,3.77,-1,0
1230266,"well_19",2024-04-20 12:41:06,397,397,396,0,0,0,0,0,0,0,27.07,60,60,25,"5-30-1500",2024-05-05,"Mehanicke primese",3,0,0,1.05,-1,0
1230267,"well_19",2024-04-20 12:58:17,389,390,388,33,33,33,78,47,82,28,29.02,60,60,25,"5-30-1500",2024-05-05,"Mehanicke primese",-8,33,47,1.95,0,0
1231691,"well_19",2024-04-23 16:18:46,391,393,391,0,0,0,0,0,0,0,28.92,60,60,25,"5-30-1500",2024-05-05,"Mehanicke primese",0,0,0,0,0,0
1231692,"well_19",2024-04-23 16:19:07,391,393,391,0,0,0,0,0,0,0,28.92,60,60,25,"5-30-1500",2024-05-05,"Mehanicke primese",0,0,0,0,0,0
1231693,"well_19",2024-04-23 16:19:28,391,393,391,0,0,0,0,0,0,0,28.92,60,60,25,"5-30-1500",2024-05-05,"Mehanicke primese",0,0,0,0,0,0
1231694,"well_19",2024-04-23 16:19:49,391,393,391,0,0,0,0,0,0,0,28.92,60,60,25,"5-30-1500",2024-05-05,"Mehanicke primese",0,0,0,0,0,0
1231695,"well_19",2024-04-23 16:20:13,391,393,391,0,0,0,0,0,0,0,28.92,60,60,25,"5-30-1500",2024-05-05,"Mehanicke primese",0,0,0,0,0,0
1231696,"well_19",2024-04-23 16:20:24,391,393,391,0,0,0,0,0,0,0,28.92,60,60,25,"5-30-1500",2024-05-05,"Mehanicke primese",0,0,0,0,0,0
1231697,"well_19",2024-04-23 16:20:36,391,393,391,0,0,0,0,0,0,0,28.92,60,60,25,"5-30-1500",2024-05-05,"Mehanicke primese",0,0,0,0,0,0
1231698,"well_19",2024-04-23 16:20:57,391,393,391,0,0,0,0,0,0,0,28.92,60,60,25,"5-30-1500",2024-05-05,"Mehanicke primese",0,0,0,0,0,0
1231699,"well_19",2024-04-23 16:21:14,391,393,391,0,0,0,0,0,0,0,28.92,60,60,25,"5-30-1500",2024-05-05,"Mehanicke primese",0,0,0,0,0,0
1231702,"well_19",2024-04-23 16:22:07,391,393,391,0,0,0,0,0,0,0,29.04,60,60,25,"5-30-1500",2024-05-05,"Mehanicke primese",0,0,0,0,0,0
1231703,"well_19",2024-04-23 16:22:45,391,393,391,0,0,0,0,0,0,0,29.04,60,60,25,"5-30-1500",2024-05-05,"Mehanicke primese",0,0,0,0,0,0
1231704,"well_19",2024-04-23 16:23:10,391,393,391,0,0,0,0,0,0,0,29.04,60,60,25,"5-30-1500",2024-05-05,"Mehanicke primese",0,0,0,0,0,0
1231705,"well_19",2024-04-23 16:23:47,391,393,391,0,0,0,0,0,0,0,29.04,60,60,25,"5-30-1500",2024-05-05,"Mehanicke primese",0,0,0,0,0,0
1231706,"well_19",2024-04-23 16:24:09,391,393,391,0,0,0,0,0,0,0,29.04,60,60,25,"5-30-1500",2024-05-05,"Mehanicke primese",0,0,0,0,0,0
1231707,"well_19",2024-04-23 16:24:30,391,393,391,0,0,0,0,0,0,0,29.04,60,60,25,"5-30-1500",2024-05-05,"Mehanicke primese",0,0,0,0,0,0
1231708,"well_19",2024-04-23 16:24:57,391,393,391,0,0,0,0,0,0,0,29.04,60,60,25,"5-30-1500",2024-05-05,"Mehanicke primese",0,0,0,0,0,0
1231709,"well_19",2024-04-23 16:25:24,391,393,391,0,0,0,0,0,0,0,29.04,60,60,25,"5-30-1500",2024-05-05,"Mehanicke primese",0,0,0,0,0,0
1231710,"well_19",2024-04-23 16:25:45,391,393,391,0,0,0,0,0,0,0,29.04,60,60,25,"5-30-1500",2024-05-05,"Mehanicke primese",0,0,0,0,0,0
1231711,"well_19",2024-04-23 16:26:11,391,393,391,0,0,0,0,0,0,0,29.04,60,60,25,"5-30-1500",2024-05-05,"Mehanicke primese",0,0,0,0,0,0
1231712,"well_19",2024-04-23 16:26:38,391,393,391,0,0,0,0,0,0,0,29.04,60,60,25,"5-30-1500",2024-05-05,"Mehanicke primese",0,0,0,0,0,0
1231716,"well_19",2024-04-23 16:27:26,392,393,392,0,0,0,0,0,0,0,29.14,60,60,25,"5-30-1500",2024-05-05,"Mehanicke primese",0,0,0,0,0,0
1231717,"well_19",2024-04-23 16:27:52,392,393,392,0,0,0,0,0,0,0,29.14,60,60,25,"5-30-1500",2024-05-05,"Mehanicke primese",0,0,0,0,0,0
1231718,"well_19",2024-04-23 16:28:23,392,393,392,0,0,0,0,0,0,0,29.14,60,60,25,"5-30-1500",2024-05-05,"Mehanicke primese",0,0,0,0,0,0
1231719,"well_19",2024-04-23 16:28:33,392,393,392,0,0,0,0,0,0,0,29.14,60,60,25,"5-30-1500",2024-05-05,"Mehanicke primese",0,0,0,0,0,0
1231720,"well_19",2024-04-23 16:28:49,392,393,392,0,0,0,0,0,0,0,29.14,60,60,25,"5-30-1500",2024-05-05,"Mehanicke primese",0,0,0,0,0,0
1231721,"well_19",2024-04-23 16:29:00,392,393,392,0,0,0,0,0,0,0,29.14,60,60,25,"5-30-1500",2024-05-05,"Mehanicke primese",0,0,0,0,0,0
1231722,"well_19",2024-04-23 16:29:21,392,393,392,0,0,0,0,0,0,0,29.14,60,60,25,"5-30-1500",2024-05-05,"Mehanicke primese",0,0,0,0,0,0
1231723,"well_19",2024-04-23 16:29:41,392,393,392,0,0,0,0,0,0,0,29.14,60,60,25,"5-30-1500",2024-05-05,"Mehanicke primese",0,0,0,0,0,0
1231724,"well_19",2024-04-23 16:30:02,392,393,392,0,0,0,0,0,0,0,29.14,60,60,25,"5-30-1500",2024-05-05,"Mehanicke primese",0,0,0,0,0,0
1231725,"well_19",2024-04-23 16:30:27,389,391,389,15,14,15,57,24.2,27,4,29.23,60,60,25,"5-30-1500",2024-05-05,"Mehanicke primese",-3,15,24.2,0.0899999999999999,0,0
1231726,"well_19",2024-04-23 16:30:42,389,391,389,15,14,15,57,24.2,27,4,29.23,60,60,25,"5-30-1500",2024-05-05,"Mehanicke primese",0,0,0,0,0,0
1231727,"well_19",2024-04-23 16:31:09,389,391,389,15,14,15,57,24.2,27,4,29.23,60,60,25,"5-30-1500",2024-05-05,"Mehanicke primese",0,0,0,0,0,0
1231728,"well_19",2024-04-23 16:31:52,386,387,385,25,25,25,72,47,57,19,29.25,60,60,25,"5-30-1500",2024-05-05,"Mehanicke primese",-3,10,22.8,0.0199999999999996,0,0
1231729,"well_19",2024-04-23 16:32:12,386,387,385,25,25,25,72,47,57,19,29.25,60,60,25,"5-30-1500",2024-05-05,"Mehanicke primese",0,0,0,0,0,0
1231730,"well_19",2024-04-23 21:45:00,386,387,385,25,25,26,74,47,60,20,29.11,62,60,25,"5-30-1500",2024-05-05,"Mehanicke primese",0,0,0,-0.140000000000001,2,0
1231980,"well_19",2024-04-24 10:28:38,387,388,387,31,31,32,77,50,78,28,95.14,71,72,25,"5-30-1500",2024-05-05,"Mehanicke primese",3,-6,-5,-0.489999999999995,1,1
1232882,"well_19",2024-04-26 14:05:28,393,394,392,16,16,17,61,29.6,32,6,71.86,71,71,25,"5-30-1500",2024-05-05,"Mehanicke primese",0,0,0,0,0,0
1232887,"well_19",2024-04-26 14:30:53,397,399,396,0,0,0,0,0,0,0,62.99,75,72,25,"5-30-1500",2024-05-05,"Mehanicke primese",6,-23,-47,-1.10999999999999,5,1
1262891,"well_20",2023-06-25 18:21:19,392,400,394,11,11,11,54,49,55,21,0,0,0,26,"5-80-1200",2023-07-04,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
1297325,"well_21",2023-05-25 11:16:20,407,406,406,16,16,16,55,44,39,9,62.77,72,72,27,"5-30-950",2023-06-24,"Mehanicke primese",3,-1,0,0.0300000000000011,0,0
1337786,"well_22",2020-07-04 09:06:36,414,415,416,0,0,0,0,0,0,0,18,98,97,28,"5-30-1500",2020-08-02,"Mehanicke primese",0,0,0,0,0,0
1338365,"well_22",2020-07-05 23:35:39,418,419,420,0,0,0,0,0,0,0,19,97,96,28,"5-30-1500",2020-08-02,"Mehanicke primese",0,0,0,0,0,0
1338371,"well_22",2020-07-05 23:48:06,408,410,410,29,30,29,73,53.5,67,27,19,97,96,28,"5-30-1500",2020-08-02,"Mehanicke primese",0,0,0,0,0,0
1338372,"well_22",2020-07-05 23:53:07,412,413,413,25,25,24,66,50.2,52,19,18,96,97,28,"5-30-1500",2020-08-02,"Mehanicke primese",4,-4,-3.3,-1,-1,1
1341941,"well_22",2020-07-15 03:25:34,413,413,414,0,0,0,0,0,0,0,20,99,98,28,"5-30-1500",2020-08-02,"Mehanicke primese",0,0,0,0,0,0
1343278,"well_22",2020-07-18 13:07:27,409,410,411,0,0,0,0,0,0,0,18,97,96,28,"5-30-1500",2020-08-02,"Mehanicke primese",0,0,0,0,0,0
